29.1	0.142 	0.069 	0.125 	-2.280 	4.140 	5.070
29.2	0.115 	0.056 	0.100 	-2.310 	4.130 	5.120
29.4	0.088 	0.044 	0.077 	-2.340 	4.130 	5.160
30	0.063 	0.031 	0.055 	-2.410 	4.220 	5.290
30.3	0.036 	0.018 	0.031 	-2.440 	4.240 	5.350
29.8	0.006 	0.003 	0.006 	-2.410 	4.170 	5.270
29.5	0.016 	-0.008 	-0.014 	-2.390 	4.130 	5.220
30	0.044 	-0.022 	-0.038 	-2.420 	4.210 	5.300
30.3	0.072 	-0.036 	-0.062 	-2.430 	4.260 	5.330
29.7	0.098 	-0.048 	-0.085 	-2.370 	4.190 	5.220
29.4	0.124 	-0.060 	-0.108 	-2.320 	4.160 	5.130
28.6	0.148 	-0.071 	-0.130 	-2.230 	4.070 	4.970
28.1	0.174 	-0.082 	-0.153 	-2.160 	4.020 	4.860
28	0.202 	-0.094 	-0.178 	-2.120 	4.030 	4.800
26.6	0.220 	-0.100 	-0.196 	-1.970 	3.860 	4.520
26.8	0.252 	-0.112 	-0.226 	-1.940 	3.930 	4.530
25.3	0.268 	-0.116 	-0.242 	-1.790 	3.730 	4.230
24.6	0.292 	-0.122 	-0.266 	-1.690 	3.670 	4.080
23.8	0.316 	-0.128 	-0.290 	-1.580 	3.590 	3.920
22.4	0.331 	-0.128 	-0.305 	-1.440 	3.410 	3.660
21.4	0.351 	-0.130 	-0.325 	-1.310 	3.280 	3.460
20.6	0.375 	-0.132 	-0.351 	-1.210 	3.190 	3.310
19.9	0.401 	-0.134 	-0.378 	-1.100 	3.110 	3.180
18.2	0.409 	-0.129 	-0.389 	-0.954 	2.880 	2.920
17.4	0.436 	-0.128 	-0.416 	-0.852 	2.770 	2.790
15.9	0.448 	-0.122 	-0.431 	-0.725 	2.570 	2.590
14.2	0.450 	-0.112 	-0.436 	-0.594 	2.310 	2.350
12.9	0.465 	-0.105 	-0.453 	-0.491 	2.120 	2.200
11.6	0.477 	-0.096 	-0.467 	-0.392 	1.900 	2.060
10.4	0.499 	-0.088 	-0.491 	-0.309 	1.720 	1.970
8.720 	0.499 	-0.076 	-0.493 	-0.223 	1.450 	1.820
7.130 	0.500 	-0.063 	-0.496 	-0.151 	1.190 	1.690
5.650 	0.508 	-0.050 	-0.505 	-0.095 	0.951 	1.610
4.100 	0.508 	-0.037 	-0.507 	-0.051 	0.692 	1.530
2.630 	0.520 	-0.024 	-0.519 	-0.020 	0.445 	1.520
1.080 	0.519 	-0.010 	-0.519 	-0.003 	0.183 	1.480
-0.462 	0.518 	0.004 	-0.517 	-0.001 	-0.078 	1.470
-2.460 	0.514 	0.022 	-0.513 	-0.018 	-0.416 	1.490
-3.970 	0.508 	0.036 	-0.507 	-0.047 	-0.670 	1.530
-5.580 	0.512 	0.050 	-0.510 	-0.092 	-0.938 	1.620
-7.040 	0.502 	0.062 	-0.499 	-0.147 	-1.180 	1.690
-8.740 	0.507 	0.076 	-0.501 	-0.221 	-1.460 	1.830
-9.910 	0.482 	0.085 	-0.475 	-0.293 	-1.640 	1.890
-11.6	0.484 	0.097 	-0.475 	-0.392 	-1.920 	2.080
-13.1	0.473 	0.106 	-0.461 	-0.492 	-2.140 	2.230
-14.4	0.460 	0.114 	-0.445 	-0.600 	-2.340 	2.390
-15.5	0.438 	0.119 	-0.422 	-0.703 	-2.500 	2.520
-16.8	0.423 	0.124 	-0.405 	-0.821 	-2.680 	2.700
-18.4	0.414 	0.130 	-0.393 	-0.959 	-2.900 	2.940
-19.6	0.397 	0.132 	-0.374 	-1.080 	-3.060 	3.130
-20.9	0.381 	0.134 	-0.357 	-1.220 	-3.240 	3.360
-22	0.361 	0.134 	-0.336 	-1.350 	-3.380 	3.560
-22.8	0.337 	0.131 	-0.311 	-1.460 	-3.470 	3.710
-23.8	0.316 	0.128 	-0.289 	-1.580 	-3.580 	3.910
-24.9	0.296 	0.124 	-0.269 	-1.710 	-3.710 	4.130
-25.9	0.275 	0.119 	-0.248 	-1.830 	-3.830 	4.330
-26.1	0.245 	0.109 	-0.220 	-1.890 	-3.820 	4.400
-26.8	0.222 	0.101 	-0.197 	-1.990 	-3.890 	4.560
-28	0.202 	0.094 	-0.179 	-2.120 	-4.040 	4.810
-28.6	0.176 	0.083 	-0.155 	-2.200 	-4.090 	4.940
-28.8	0.149 	0.071 	-0.130 	-2.250 	-4.100 	5.010
-29.7	0.124 	0.061 	-0.109 	-2.340 	-4.200 	5.180
-29	0.094 	0.046 	-0.082 	-2.310 	-4.090 	5.100
-29.2	0.068 	0.034 	-0.059 	-2.340 	-4.100 	5.140
-29.7	0.042 	0.021 	-0.036 	-2.390 	-4.160 	5.240
-30	0.015 	0.007 	-0.013 	-2.420 	-4.200 	5.300
-30.3	0.008 	-0.004 	0.007 	-2.440 	-4.240 	5.350
-30.4	0.038 	-0.019 	0.033 	-2.460 	-4.270 	5.380
-29.6	0.064 	-0.032 	0.055 	-2.370 	-4.150 	5.210
-29.2	0.090 	-0.044 	0.078 	-2.330 	-4.110 	5.130
-29	0.116 	-0.057 	0.101 	-2.290 	-4.100 	5.070
-28.8	0.143 	-0.069 	0.125 	-2.260 	-4.100 	5.020
-28.9	0.172 	-0.082 	0.151 	-2.230 	-4.130 	5.000
-27.6	0.192 	-0.090 	0.170 	-2.090 	-3.970 	4.730
-26.6	0.214 	-0.098 	0.191 	-1.980 	-3.860 	4.540
-26.9	0.247 	-0.110 	0.221 	-1.960 	-3.930 	4.540
-26.2	0.271 	-0.118 	0.244 	-1.860 	-3.860 	4.380
-25.1	0.292 	-0.123 	0.265 	-1.730 	-3.740 	4.170
-23.5	0.306 	-0.124 	0.280 	-1.570 	-3.540 	3.880
-23.2	0.336 	-0.131 	0.309 	-1.490 	-3.520 	3.780
-21.7	0.348 	-0.130 	0.323 	-1.340 	-3.320 	3.510
-20.5	0.367 	-0.131 	0.343 	-1.210 	-3.180 	3.300
-19.3	0.384 	-0.130 	0.361 	-1.080 	-3.020 	3.100
-18.9	0.417 	-0.132 	0.395 	-0.999 	-2.980 	3.020
-17.4	0.429 	-0.127 	0.410 	-0.863 	-2.780 	2.800
-16	0.441 	-0.122 	0.424 	-0.736 	-2.570 	2.590
-14.4	0.447 	-0.113 	0.433 	-0.609 	-2.330 	2.370
-13.5	0.476 	-0.109 	0.463 	-0.519 	-2.200 	2.290
-12	0.487 	-0.100 	0.476 	-0.415 	-1.980 	2.130
-10.3	0.486 	-0.088 	0.478 	-0.313 	-1.710 	1.940
-9.030 	0.505 	-0.078 	0.499 	-0.236 	-1.500 	1.860
-7.460 	0.509 	-0.066 	0.505 	-0.162 	-1.250 	1.740
-5.780 	0.503 	-0.052 	0.500 	-0.100 	-0.972 	1.610
-4.420 	0.525 	-0.040 	0.523 	-0.057 	-0.746 	1.590
-2.840 	0.527 	-0.026 	0.526 	-0.024 	-0.481 	1.540
-1.260 	0.525 	-0.011 	0.525 	-0.005 	-0.212 	1.500
0.000 	0.528 	0.000 	0.528 	0.000 	0.000 	1.500
1.580 	0.530 	0.014 	0.530 	-0.007 	0.267 	1.520
3.160 	0.529 	0.029 	0.529 	-0.029 	0.534 	1.560
4.590 	0.511 	0.041 	0.509 	-0.063 	0.774 	1.560
6.210 	0.515 	0.055 	0.512 	-0.113 	1.040 	1.660
7.720 	0.508 	0.068 	0.503 	-0.174 	1.290 	1.750
9.100 	0.493 	0.079 	0.487 	-0.244 	1.510 	1.840
10.6	0.488 	0.090 	0.480 	-0.331 	1.760 	1.980
12.1	0.478 	0.100 	0.467 	-0.424 	1.980 	2.120
13.6	0.470 	0.110 	0.457 	-0.532 	2.220 	2.290
14.7	0.450 	0.115 	0.435 	-0.632 	2.390 	2.420
16	0.435 	0.121 	0.418 	-0.747 	2.570 	2.590
17.7	0.429 	0.129 	0.409 	-0.884 	2.810 	2.840
18.9	0.412 	0.132 	0.390 	-1.010 	2.980 	3.030
19.7	0.385 	0.131 	0.362 	-1.110 	3.070 	3.150
20.7	0.364 	0.131 	0.340 	-1.230 	3.190 	3.330
22	0.349 	0.131 	0.323 	-1.360 	3.360 	3.560
23.3	0.333 	0.131 	0.306 	-1.510 	3.530 	3.810
24.6	0.315 	0.129 	0.288 	-1.650 	3.680 	4.040
24.6	0.283 	0.119 	0.256 	-1.700 	3.650 	4.090
25.9	0.265 	0.115 	0.239 	-1.840 	3.810 	4.340
26.7	0.242 	0.108 	0.217 	-1.950 	3.900 	4.520
27.2	0.216 	0.099 	0.192 	-2.030 	3.940 	4.640
27.8	0.191 	0.089 	0.169 	-2.110 	4.000 	4.780
27.9	0.164 	0.078 	0.144 	-2.160 	3.990 	4.840
29.1	0.142 	0.069 	0.125 	-2.280 	4.130 	5.070
29.5	0.116 	0.057 	0.101 	-2.330 	4.170 	5.160
29.5	0.089 	0.044 	0.077 	-2.360 	4.150 	5.190
30.1	0.063 	0.031 	0.055 	-2.420 	4.230 	5.310
30.1	0.036 	0.018 	0.031 	-2.430 	4.210 	5.310
30	0.006 	0.003 	0.006 	-2.420 	4.200 	5.300
30.3	0.016 	-0.008 	-0.014 	-2.450 	4.250 	5.360
29.8	0.043 	-0.022 	-0.038 	-2.400 	4.180 	5.260
29.2	0.069 	-0.034 	-0.060 	-2.340 	4.100 	5.140
28.9	0.095 	-0.047 	-0.083 	-2.300 	4.070 	5.070
28.7	0.121 	-0.059 	-0.106 	-2.270 	4.070 	5.020
28.6	0.148 	-0.071 	-0.130 	-2.230 	4.070 	4.970
28.6	0.177 	-0.084 	-0.156 	-2.200 	4.100 	4.950
27.8	0.200 	-0.093 	-0.177 	-2.100 	4.000 	4.760
27	0.223 	-0.101 	-0.199 	-2.000 	3.910 	4.590
26.6	0.250 	-0.111 	-0.224 	-1.930 	3.890 	4.490
25.3	0.269 	-0.116 	-0.242 	-1.790 	3.740 	4.230
24.8	0.294 	-0.123 	-0.268 	-1.700 	3.690 	4.110
23.7	0.315 	-0.127 	-0.288 	-1.570 	3.570 	3.890
22.4	0.331 	-0.128 	-0.305 	-1.430 	3.410 	3.650
21.7	0.355 	-0.132 	-0.330 	-1.330 	3.320 	3.500
20.5	0.374 	-0.132 	-0.349 	-1.200 	3.180 	3.300
19.7	0.397 	-0.133 	-0.375 	-1.090 	3.080 	3.150
18.4	0.413 	-0.130 	-0.392 	-0.962 	2.900 	2.940
17.2	0.432 	-0.127 	-0.413 	-0.844 	2.750 	2.770
15.7	0.440 	-0.120 	-0.423 	-0.712 	2.520 	2.540
14.4	0.456 	-0.114 	-0.442 	-0.602 	2.340 	2.380
13.2	0.474 	-0.107 	-0.462 	-0.500 	2.160 	2.250
11.4	0.473 	-0.095 	-0.463 	-0.388 	1.880 	2.040
10.2	0.492 	-0.087 	-0.484 	-0.305 	1.690 	1.940
8.810 	0.504 	-0.076 	-0.499 	-0.225 	1.470 	1.840
7.330 	0.514 	-0.065 	-0.510 	-0.156 	1.230 	1.740
5.760 	0.517 	-0.051 	-0.514 	-0.097 	0.968 	1.640
4.250 	0.526 	-0.038 	-0.525 	-0.052 	0.718 	1.590
2.600 	0.512 	-0.024 	-0.512 	-0.020 	0.439 	1.490
1.070 	0.516 	-0.010 	-0.516 	-0.003 	0.182 	1.470
-0.460 	0.516 	0.004 	-0.516 	-0.001 	-0.078 	1.470
-2.490 	0.519 	0.023 	-0.518 	-0.018 	-0.420 	1.510
-3.990 	0.511 	0.036 	-0.509 	-0.048 	-0.674 	1.540
-5.680 	0.521 	0.051 	-0.519 	-0.093 	-0.955 	1.650
-7.050 	0.503 	0.062 	-0.499 	-0.147 	-1.180 	1.690
-8.700 	0.505 	0.076 	-0.499 	-0.220 	-1.450 	1.830
-10	0.488 	0.086 	-0.481 	-0.296 	-1.660 	1.920
-11.3	0.472 	0.095 	-0.463 	-0.382 	-1.870 	2.030
-12.8	0.465 	0.104 	-0.453 	-0.484 	-2.100 	2.190
-14.2	0.452 	0.112 	-0.438 	-0.591 	-2.310 	2.350
-15.6	0.442 	0.120 	-0.425 	-0.709 	-2.520 	2.540
-16.8	0.422 	0.124 	-0.404 	-0.820 	-2.680 	2.700
-18.5	0.417 	0.131 	-0.396 	-0.966 	-2.920 	2.960
-19.7	0.400 	0.133 	-0.377 	-1.090 	-3.090 	3.160
-20.9	0.381 	0.134 	-0.357 	-1.220 	-3.240 	3.360
-22.1	0.364 	0.135 	-0.338 	-1.360 	-3.400 	3.580
-22.7	0.336 	0.130 	-0.310 	-1.450 	-3.450 	3.700
-23.5	0.312 	0.126 	-0.286 	-1.560 	-3.540 	3.860
-24.5	0.291 	0.122 	-0.265 	-1.680 	-3.650 	4.060
-25.4	0.270 	0.116 	-0.243 	-1.800 	-3.760 	4.250
-26.7	0.251 	0.111 	-0.225 	-1.930 	-3.910 	4.500
-27.2	0.225 	0.102 	-0.200 	-2.020 	-3.950 	4.630
-27.7	0.199 	0.092 	-0.176 	-2.090 	-3.990 	4.740
-28.8	0.177 	0.084 	-0.156 	-2.210 	-4.120 	4.970
-28.3	0.146 	0.070 	-0.128 	-2.210 	-4.020 	4.910
-29	0.122 	0.059 	-0.106 	-2.290 	-4.100 	5.070
-29.5	0.096 	0.047 	-0.084 	-2.350 	-4.160 	5.190
-30.3	0.071 	0.035 	-0.061 	-2.430 	-4.260 	5.340
-30.2	0.043 	0.021 	-0.037 	-2.440 	-4.240 	5.340
-30	0.015 	0.007 	-0.013 	-2.420 	-4.200 	5.300
-30.5	0.009 	-0.004 	0.007 	-2.460 	-4.270 	5.390
-29.9	0.037 	-0.018 	0.032 	-2.410 	-4.190 	5.280
-30.2	0.065 	-0.032 	0.056 	-2.420 	-4.240 	5.320
-29.6	0.091 	-0.045 	0.079 	-2.360 	-4.170 	5.210
-29.4	0.118 	-0.058 	0.103 	-2.330 	-4.160 	5.150
-29.2	0.145 	-0.070 	0.127 	-2.290 	-4.150 	5.090
-28.2	0.168 	-0.080 	0.148 	-2.180 	-4.030 	4.880
-27.4	0.191 	-0.089 	0.169 	-2.080 	-3.940 	4.700
-27.4	0.220 	-0.101 	0.196 	-2.040 	-3.970 	4.670
-27	0.248 	-0.111 	0.222 	-1.970 	-3.950 	4.570
-25.4	0.264 	-0.114 	0.238 	-1.810 	-3.750 	4.260
-25.2	0.293 	-0.123 	0.266 	-1.740 	-3.750 	4.180
-23.5	0.306 	-0.124 	0.280 	-1.570 	-3.540 	3.880
-23.3	0.338 	-0.132 	0.311 	-1.500 	-3.540 	3.810
-22.1	0.356 	-0.133 	0.330 	-1.370 	-3.390 	3.580
-21.3	0.380 	-0.136 	0.355 	-1.260 	-3.290 	3.420
-19.6	0.388 	-0.131 	0.366 	-1.100 	-3.060 	3.130
-18.4	0.406 	-0.129 	0.385 	-0.973 	-2.900 	2.950
-17.2	0.424 	-0.126 	0.405 	-0.854 	-2.750 	2.770
-16	0.443 	-0.122 	0.425 	-0.738 	-2.580 	2.600
-14.9	0.463 	-0.117 	0.448 	-0.630 	-2.410 	2.450
-13.4	0.472 	-0.108 	0.460 	-0.515 	-2.190 	2.270
-12	0.487 	-0.100 	0.476 	-0.415 	-1.980 	2.130
-10.4	0.488 	-0.088 	0.480 	-0.314 	-1.710 	1.950
-9.010 	0.504 	-0.078 	0.498 	-0.235 	-1.500 	1.850
-7.460 	0.509 	-0.066 	0.505 	-0.162 	-1.250 	1.740
-5.790 	0.503 	-0.052 	0.501 	-0.100 	-0.974 	1.610
-4.410 	0.523 	-0.040 	0.522 	-0.057 	-0.744 	1.590
-2.830 	0.526 	-0.026 	0.525 	-0.023 	-0.479 	1.540
-1.230 	0.513 	-0.011 	0.512 	-0.005 	-0.207 	1.470
